Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Total,Fwd IAT Std,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Bwd Packets/s,Packet Length Min,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Seg Size Min,Active Mean,Active Std,Idle Std,Idle Max,Label,Traffic Type,Traffic Subtype
192.168.1.70-192.168.1.90-2963-39090-6,192.168.1.70,2963.0,192.168.1.90,39090,6.0,10015176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1996969399239713,10015176.0,0.0,10015176.0,10015176.0,0.0,10015176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,10015176.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-2963-57986-6,192.168.1.70,2963.0,192.168.1.90,57986,6.0,5579723.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358440732631351,5579723.0,0.0,5579723.0,5579723.0,0.0,5579723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,5579723.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-7417-0-6,192.168.1.70,7417.0,192.168.1.90,0,6.0,10934476.0,2.0,1.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,9.145385659084166,0.274361569772525,5467238.0,7704235.2653704705,19521.0,10914955.0,0.0,10914955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0914538565908416,0.0,25.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,10914955.0,Malicious,DoS,DoS CWR
192.168.1.70-192.168.1.90-63298-0-6,192.168.1.70,63298.0,192.168.1.90,0,6.0,19417399.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,5.150020350305415,0.1030004070061082,19417399.0,0.0,19417399.0,19417399.0,0.0,19417399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,19417399.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-26536-0-6,192.168.1.70,26536.0,192.168.1.90,0,6.0,58315.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,857.4123295892995,34.29649318357198,58315.0,0.0,58315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,17.14824659178599,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR
192.168.1.70-192.168.1.90-22858-0-6,192.168.1.70,22858.0,192.168.1.90,0,6.0,238050.0,1.0,1.0,1356.0,0.0,1356.0,0.0,0.0,0.0,0.0,5696.282293635791,8.401596303297627,238050.0,0.0,238050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,4.200798151648813,0.0,782.8869650211325,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN
192.168.1.70-192.168.1.90-4485-0-6,192.168.1.70,4485.0,192.168.1.90,0,6.0,25034.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1997.2836941759208,79.89134776703683,25034.0,0.0,25034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,39.94567388351842,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-64849-0-6,192.168.1.70,64849.0,192.168.1.90,0,6.0,27389685.0,3.0,1.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,5.476514242496765,0.1460403797999137,9129895.0,9709704.450689888,44998.0,27344687.0,8046967.800891247,7982278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.0365100949499784,0.0,22.36067977499789,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,512.0,0.0,20.0,0.0,0.0,8046967.800891247,19362409.0,Malicious,DoS,DoS CWR
192.168.1.70-192.168.1.90-1032-0-6,192.168.1.70,1032.0,192.168.1.90,0,6.0,259478.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,192.69456370096887,7.707782548038755,259478.0,0.0,259478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,3.853891274019378,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-14065-0-6,192.168.1.70,14065.0,192.168.1.90,0,6.0,34586435.0,2.0,0.0,2712.0,0.0,1356.0,0.0,0.0,0.0,0.0,78.41224456929429,0.0578261390629013,34586435.0,0.0,34586435.0,34586435.0,0.0,34586435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1356.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,2.0,2712.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,34586435.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-56151-0-6,192.168.1.70,56151.0,192.168.1.90,0,6.0,55228003.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,18.106756458313367,0.0362135129166267,55228003.0,0.0,55228003.0,55228003.0,0.0,55228003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,55228003.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-37914-0-6,192.168.1.70,37914.0,192.168.1.90,0,6.0,102149.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,489.4810521884698,19.57924208753879,102149.0,0.0,102149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,9.789621043769396,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-26064-0-6,192.168.1.70,26064.0,192.168.1.90,0,6.0,13984.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,35755.148741418765,143.02059496567506,13984.0,0.0,13984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,71.51029748283753,0.0,288.67513459481285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS URG
192.168.1.70-192.168.1.90-24708-0-6,192.168.1.70,24708.0,192.168.1.90,0,6.0,69132.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,723.2540646878435,28.930162587513745,69132.0,0.0,69132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,14.465081293756873,0.0,28.867513459481287,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN
192.168.1.70-192.168.1.90-55621-0-6,192.168.1.70,55621.0,192.168.1.90,0,6.0,27077.0,1.0,1.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,1107.951397865347,73.86342652435647,27077.0,0.0,27077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,20.0,36.93171326217824,0.0,17.320508075688775,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS URG
192.168.1.70-192.168.1.90-2963-16976-6,192.168.1.70,2963.0,192.168.1.90,16976,6.0,5046985.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3962761926179689,5046985.0,0.0,5046985.0,5046985.0,0.0,5046985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,5046985.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-14801-0-6,192.168.1.70,14801.0,192.168.1.90,0,6.0,47548.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,10515.689408597627,42.06275763439051,47548.0,0.0,47548.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,21.03137881719525,0.0,288.67513459481285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-60268-0-6,192.168.1.70,60268.0,192.168.1.90,0,6.0,55185886.0,8.0,0.0,3980.0,0.0,500.0,7.071067811865472,0.0,0.0,0.0,72.11988949493353,0.1449646019998664,7883698.0,3362390.949495661,2827596.0,55185886.0,3362390.949495661,2827596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,480.0,6.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.5,0.0,0.0,0.0,0.0,0.0,1.0,568.0,0.0,512.0,0.0,20.0,5997577.0,0.0,490119.7135539439,10229164.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-3108-0-6,192.168.1.70,3108.0,192.168.1.90,0,6.0,3011578.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,332.05183461959143,0.6641036692391828,3011578.0,0.0,3011578.0,3011578.0,0.0,3011578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-11962-0-6,192.168.1.70,11962.0,192.168.1.90,0,6.0,7076453.0,2.0,0.0,980.0,0.0,500.0,14.142135623730953,0.0,0.0,0.0,138.48745974854916,0.2826274688745901,7076453.0,0.0,7076453.0,7076453.0,0.0,7076453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,480.0,11.547005383792516,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,7076453.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-39560-0-6,192.168.1.70,39560.0,192.168.1.90,0,6.0,79091.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,632.1831813986421,25.287327255945684,79091.0,0.0,79091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,12.643663627972842,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN
192.168.1.70-192.168.1.90-12527-0-6,192.168.1.70,12527.0,192.168.1.90,0,6.0,23087990.0,6.0,0.0,2960.0,0.0,500.0,10.32795558988644,0.0,0.0,0.0,128.20518373405392,0.2598753724338931,4617598.0,2140519.854346953,3050574.0,23087990.0,2140519.854346953,3050574.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,0.0,0.0,480.0,10.690449676496977,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,493.3333333333333,0.0,0.0,0.0,0.0,0.0,1.0,592.0,0.0,512.0,0.0,20.0,3051262.5,973.686037693876,33917.79097317513,6986326.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-26249-0-6,192.168.1.70,26249.0,192.168.1.90,0,6.0,7320784.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,13.659739175476288,0.2731947835095257,7320784.0,0.0,7320784.0,7320784.0,0.0,7320784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,7320784.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-20898-0-6,192.168.1.70,20898.0,192.168.1.90,0,6.0,11546.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,4330.504070673826,173.22016282695304,11546.0,0.0,11546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,86.61008141347652,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR
192.168.1.70-192.168.1.90-44702-0-6,192.168.1.70,44702.0,192.168.1.90,0,6.0,6088905.0,3.0,1.0,1500.0,0.0,500.0,0.0,0.0,0.0,0.0,246.34971312575908,0.6569325683353575,2029635.0,1758252.125778041,20024.0,6068881.0,353689.8622020428,2784344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.1642331420838393,0.0,223.60679774997897,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,750.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-51872-0-6,192.168.1.70,51872.0,192.168.1.90,0,6.0,29017555.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,34.4618972894167,0.0689237945788334,29017555.0,0.0,29017555.0,29017555.0,0.0,29017555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,29017555.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-10442-0-6,192.168.1.70,10442.0,192.168.1.90,0,6.0,76372.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,654.6902005970775,26.1876080238831,76372.0,0.0,76372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,13.09380401194155,0.0,28.867513459481287,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-49227-0-6,192.168.1.70,49227.0,192.168.1.90,0,6.0,13039945.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,76.68744001604301,0.153374880032086,13039945.0,0.0,13039945.0,13039945.0,0.0,13039945.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,13039945.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-15117-0-6,192.168.1.70,15117.0,192.168.1.90,0,6.0,7653045.0,2.0,1.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,130.66694368058728,0.3920008310417618,3826522.5,4525213.991910272,626713.0,7026332.0,0.0,7026332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.1306669436805873,0.0,250.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,7026332.0,Malicious,DoS,DoS FIN
192.168.1.70-192.168.1.90-50662-0-6,192.168.1.70,50662.0,192.168.1.90,0,6.0,5812008.0,3.0,1.0,1500.0,0.0,500.0,0.0,0.0,0.0,0.0,258.08636189076134,0.6882302983753636,1937336.0,1646991.2493176763,51339.0,5760669.0,299471.7426477831,2668576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.1720575745938409,0.0,223.60679774997897,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,750.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-36680-0-6,192.168.1.70,36680.0,192.168.1.90,0,6.0,117258.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,4264.101383274488,17.056405533097955,117258.0,0.0,117258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,8.528202766548977,0.0,288.67513459481285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS URG
192.168.1.70-192.168.1.90-2733-0-6,192.168.1.70,2733.0,192.168.1.90,0,6.0,9150815.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,109.27988381362754,0.218559767627255,9150815.0,0.0,9150815.0,9150815.0,0.0,9150815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,9150815.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-1702-0-6,192.168.1.70,1702.0,192.168.1.90,0,6.0,9253788.0,3.0,0.0,130.0,0.0,50.0,11.547005383792516,0.0,0.0,0.0,14.048301084917874,0.3241915634981048,4626894.0,468019.83633175207,4295954.0,9253788.0,468019.83633175207,4295954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,30.0,11.547005383792516,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN
192.168.1.70-192.168.1.90-59170-0-17,192.168.1.70,59170.0,192.168.1.90,0,17.0,37599512.0,7.0,0.0,2150.0,0.0,500.0,240.535117721182,0.0,0.0,0.0,57.18159320791185,0.1861726290490153,6266585.333333333,4037420.128243712,2114609.0,37599512.0,4037420.128243712,2114609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,50.0,240.535117721182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.1428571428572,0.0,0.0,0.0,0.0,0.0,1.0,358.0,0.0,0.0,0.0,8.0,4044967.0,2729938.463835403,1504791.9975355398,11573265.0,Malicious,DoS,DoS UDP
192.168.1.70-192.168.1.90-7161-0-6,192.168.1.70,7161.0,192.168.1.90,0,6.0,35568.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1405.757984705353,56.23031938821412,35568.0,0.0,35568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,28.11515969410706,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN
192.168.1.70-192.168.1.90-27196-0-6,192.168.1.70,27196.0,192.168.1.90,0,6.0,22330728.0,3.0,1.0,1480.0,0.0,500.0,11.547005383792516,0.0,0.0,0.0,66.27638830225328,0.1791253737898737,7443576.0,6490455.5168330055,353662.0,21977066.0,2975181.4803272085,8884762.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,20.0,0.0447813434474684,0.0,221.54006409676785,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,493.3333333333333,0.0,0.0,0.0,0.0,0.0,1.0,740.0,0.0,512.0,0.0,20.0,0.0,0.0,2975181.4803272085,13092304.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-3021-6311-6,192.168.1.70,3021.0,192.168.1.90,6311,6.0,95933.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.847883418635924,95933.0,0.0,95933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,10.423941709317962,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering
192.168.1.70-192.168.1.90-30162-0-6,192.168.1.70,30162.0,192.168.1.90,0,6.0,3139321.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,318.5402193659075,0.637080438731815,3139321.0,0.0,3139321.0,3139321.0,0.0,3139321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS RST
192.168.1.70-192.168.1.90-10166-0-6,192.168.1.70,10166.0,192.168.1.90,0,6.0,82487.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,606.1561215706718,24.246244862826867,82487.0,0.0,82487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,12.123122431413432,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN
192.168.1.70-192.168.1.90-37262-0-6,192.168.1.70,37262.0,192.168.1.90,0,6.0,220962.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,2262.83252323929,9.05133009295716,220962.0,0.0,220962.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,4.52566504647858,0.0,288.67513459481285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH
192.168.1.70-192.168.1.90-14401-0-6,192.168.1.70,14401.0,192.168.1.90,0,6.0,61200.0,1.0,1.0,480.0,0.0,480.0,0.0,0.0,0.0,0.0,7843.137254901961,32.67973856209151,61200.0,0.0,61200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,16.339869281045754,0.0,277.1281292110204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK
192.168.1.70-192.168.1.90-49527-0-6,192.168.1.70,49527.0,192.168.1.90,0,6.0,19224668.0,2.0,1.0,980.0,0.0,500.0,14.142135623730953,0.0,0.0,0.0,50.976172904520375,0.1560495088913889,9612334.0,13272252.86151526,227434.0,18997234.0,0.0,18997234.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,20.0,0.0520165029637963,0.0,246.84678108764825,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,18997234.0,Malicious,DoS,DoS URG
192.168.1.70-192.168.1.90-61499-0-6,192.168.1.70,61499.0,192.168.1.90,0,6.0,10202451.0,2.0,1.0,980.0,0.0,500.0,14.142135623730953,0.0,0.0,0.0,96.05534983701466,0.2940469892969836,5101225.5,7091185.706897014,87000.0,10115451.0,0.0,10115451.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,20.0,0.0980156630989945,0.0,246.84678108764825,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,10115451.0,Malicious,DoS,DoS PSH
