Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Total,Fwd IAT Std,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Bwd Packets/s,Packet Length Min,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Seg Size Min,Active Mean,Active Std,Idle Std,Idle Max,Label,Traffic Type,Traffic Subtype,Birch_Cluster
192.168.1.70-192.168.1.90-45226-0-6,192.168.1.70,45226.0,192.168.1.90,0,6.0,9907.0,1.0,1.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,3028.1619057232265,201.8774603815484,9907.0,0.0,9907.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,100.9387301907742,0.0,17.320508075688775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK,0
192.168.1.70-192.168.1.90-13329-0-6,192.168.1.70,13329.0,192.168.1.90,0,6.0,89306.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,5598.727969005442,22.39491187602177,89306.0,0.0,89306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,11.197455938010885,0.0,288.67513459481285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS URG,0
192.168.1.70-192.168.1.90-47609-0-6,192.168.1.70,47609.0,192.168.1.90,0,6.0,31516026.0,6.0,0.0,280.0,0.0,50.0,8.164965809277259,0.0,0.0,0.0,8.884368860464832,0.1903793327242464,6303205.2,4646250.468483829,1240583.0,31516026.0,4646250.468483829,1240583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,30.0,9.759000729485331,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,46.66666666666666,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,512.0,0.0,20.0,1942997.0,993363.4052007352,3316053.2000352973,12993529.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-9132-0-6,192.168.1.70,9132.0,192.168.1.90,0,6.0,66581.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,750.9649900121656,30.038599600486624,66581.0,0.0,66581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15.019299800243312,0.0,28.867513459481287,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN,0
192.168.1.70-192.168.1.90-45926-0-6,192.168.1.70,45926.0,192.168.1.90,0,6.0,10072998.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,99.27531009139484,0.1985506201827896,10072998.0,0.0,10072998.0,10072998.0,0.0,10072998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,10072998.0,Malicious,DoS,DoS FIN,0
192.168.1.70-192.168.1.90-20442-0-17,192.168.1.70,20442.0,192.168.1.90,0,17.0,10072810.0,3.0,0.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,14.891574446455358,0.2978314889291071,5036405.0,2731416.3170080828,3105002.0,10072810.0,2731416.3170080828,3105002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6967808.0,Malicious,DoS,DoS UDP,0
192.168.1.70-192.168.1.90-46980-0-6,192.168.1.70,46980.0,192.168.1.90,0,6.0,32082315.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,31.16982050703012,0.0623396410140602,32082315.0,0.0,32082315.0,32082315.0,0.0,32082315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,32082315.0,Malicious,DoS,DoS CWR,0
192.168.1.70-192.168.1.90-7158-0-6,192.168.1.70,7158.0,192.168.1.90,0,6.0,55719834.0,5.0,0.0,6760.0,0.0,1356.0,8.94427190999917,0.0,0.0,0.0,121.32125160315444,0.089734653552629,13929958.5,4942705.202247618,9816137.0,55719834.0,4942705.202247618,9816137.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,0.0,0.0,1336.0,8.164965809277259,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1352.0,0.0,0.0,0.0,0.0,0.0,1.0,1690.0,0.0,512.0,0.0,20.0,0.0,0.0,4942705.202247618,20280622.0,Malicious,DoS,DoS URG,0
192.168.1.70-192.168.1.90-2603-0-6,192.168.1.70,2603.0,192.168.1.90,0,6.0,135448.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,3691.453546748568,14.76581418699427,135448.0,0.0,135448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,7.382907093497135,0.0,288.67513459481285,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-46574-0-6,192.168.1.70,46574.0,192.168.1.90,0,6.0,25301.0,1.0,1.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,1185.7238844314454,79.04825896209636,25301.0,0.0,25301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,39.52412948104818,0.0,17.320508075688775,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-28562-0-6,192.168.1.70,28562.0,192.168.1.90,0,6.0,54118.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,923.9070179977087,36.95628071990835,54118.0,0.0,54118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,18.47814035995417,0.0,28.867513459481287,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN,0
192.168.1.70-192.168.1.90-54910-0-6,192.168.1.70,54910.0,192.168.1.90,0,6.0,10436858.0,2.0,1.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,95.81427667215554,0.2874428300164666,5218429.0,6960320.747796038,296739.0,10140119.0,0.0,10140119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0958142766721555,0.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,10140119.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-63815-0-6,192.168.1.70,63815.0,192.168.1.90,0,6.0,41376.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,1208.430007733952,48.33720030935808,41376.0,0.0,41376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,24.16860015467904,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ACK,0
192.168.1.70-192.168.1.90-45955-0-6,192.168.1.70,45955.0,192.168.1.90,0,6.0,19869340.0,3.0,1.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,7.549319705636925,0.201315192150318,6623113.333333334,10498451.273202648,20592.0,19848748.0,12451707.76785008,1119687.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,60.0,20.0,0.0503287980375795,0.0,22.36067977499789,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,512.0,0.0,20.0,1119687.0,0.0,0.0,18729061.0,Malicious,DoS,DoS URG,0
192.168.1.70-192.168.1.90-1424-60688-6,192.168.1.70,1424.0,192.168.1.90,60688,6.0,20757.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.35303752950811,20757.0,0.0,20757.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,48.17651876475406,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,0
192.168.1.70-192.168.1.90-18268-0-6,192.168.1.70,18268.0,192.168.1.90,0,6.0,51991.0,1.0,1.0,480.0,0.0,480.0,0.0,0.0,0.0,0.0,9232.367140466618,38.46819641861091,51991.0,0.0,51991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,19.23409820930545,0.0,277.1281292110204,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS SYN,0
192.168.1.70-192.168.1.90-25912-0-6,192.168.1.70,25912.0,192.168.1.90,0,6.0,15566.0,1.0,1.0,480.0,0.0,480.0,0.0,0.0,0.0,0.0,30836.4383913658,128.48515996402415,15566.0,0.0,15566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,64.24257998201207,0.0,277.1281292110204,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR,0
192.168.1.70-192.168.1.90-34760-0-6,192.168.1.70,34760.0,192.168.1.90,0,6.0,24122667.0,3.0,1.0,110.0,0.0,50.0,11.547005383792516,0.0,0.0,0.0,4.560026468051812,0.1658191442927931,8040889.0,10837258.609642524,54448.0,24068219.0,11799046.087494552,3690924.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,20.0,0.0414547860731982,0.0,20.4939015319192,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,36.66666666666666,0.0,0.0,0.0,0.0,0.0,1.0,55.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,20377295.0,Malicious,DoS,DoS PSH,0
192.168.1.70-192.168.1.90-26344-0-6,192.168.1.70,26344.0,192.168.1.90,0,6.0,216184.0,1.0,1.0,480.0,0.0,480.0,0.0,0.0,0.0,0.0,2220.330829293565,9.251378455389853,216184.0,0.0,216184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,4.625689227694926,0.0,277.1281292110204,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN,0
192.168.1.70-192.168.1.90-7843-0-6,192.168.1.70,7843.0,192.168.1.90,0,6.0,747272.0,2.0,1.0,60.0,0.0,30.0,0.0,0.0,0.0,0.0,80.29204894603303,4.014602447301652,373636.0,489160.9148756675,27747.0,719525.0,0.0,719525.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,80.0,20.0,1.3382008157672172,0.0,15.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS URG,0
192.168.1.70-192.168.1.90-10213-0-6,192.168.1.70,10213.0,192.168.1.90,0,6.0,1268890.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,78.80903782045725,1.576180756409145,1268890.0,0.0,1268890.0,1268890.0,0.0,1268890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS RST,0
192.168.1.70-192.168.1.90-43515-0-6,192.168.1.70,43515.0,192.168.1.90,0,6.0,26970.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,18539.11753800519,74.15647015202076,26970.0,0.0,26970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,37.07823507601038,0.0,288.67513459481285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR,0
192.168.1.70-192.168.1.90-13879-0-6,192.168.1.70,13879.0,192.168.1.90,0,6.0,6979188.0,2.0,1.0,980.0,0.0,500.0,14.142135623730953,0.0,0.0,0.0,140.41748123134096,0.4298494323408396,3489594.0,4882334.736214632,37262.0,6941926.0,0.0,6941926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,0.1432831441136132,0.0,246.84678108764825,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,490.0,0.0,0.0,0.0,0.0,0.0,2.0,980.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,6941926.0,Malicious,DoS,DoS CWR,0
192.168.1.70-192.168.1.90-55709-0-6,192.168.1.70,55709.0,192.168.1.90,0,6.0,89610.0,1.0,1.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,334.7840642785404,22.31893761856936,89610.0,0.0,89610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,11.15946880928468,0.0,17.320508075688775,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR,0
192.168.1.70-192.168.1.90-5201-0-6,192.168.1.70,5201.0,192.168.1.90,0,6.0,12099947.0,2.0,1.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,82.64499009789051,0.2479349702936715,6049973.5,8478626.792320823,54679.0,12045268.0,0.0,12045268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0826449900978905,0.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,12045268.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-63258-0-6,192.168.1.70,63258.0,192.168.1.90,0,6.0,19998040.0,3.0,0.0,1500.0,0.0,500.0,0.0,0.0,0.0,0.0,75.0073507203706,0.1500147014407412,9999020.0,163242.67150472637,9883590.0,19998040.0,163242.67150472637,9883590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,750.0,0.0,512.0,0.0,20.0,0.0,0.0,163242.67150472637,10114450.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-441-0-6,192.168.1.70,441.0,192.168.1.90,0,6.0,2136773.0,2.0,1.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,46.79954304926167,1.40398629147785,1068386.5,1475950.3483317113,24732.0,2112041.0,0.0,2112041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.4679954304926167,0.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-9588-0-6,192.168.1.70,9588.0,192.168.1.90,0,6.0,45268570.0,5.0,1.0,6760.0,0.0,1356.0,8.94427190999917,0.0,0.0,0.0,149.33098173854398,0.1325422914839147,9053714.0,5693971.95646207,16356.0,45252214.0,3032763.7032197216,9613973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,20.0,0.0220903819139858,0.0,511.3142729420779,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1352.0,0.0,0.0,0.0,0.0,0.0,1.0,1690.0,0.0,512.0,0.0,20.0,0.0,0.0,3032763.7032197216,15850211.0,Malicious,DoS,DoS CWR,0
192.168.1.70-192.168.1.90-5806-0-6,192.168.1.70,5806.0,192.168.1.90,0,6.0,12202363.0,2.0,1.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,81.9513400806057,0.2458540202418171,6101181.5,8526999.967221795,71682.0,12130681.0,0.0,12130681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0819513400806057,0.0,250.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,12130681.0,Malicious,DoS,DoS ACK,0
192.168.1.70-192.168.1.90-2389-6716-6,192.168.1.70,2389.0,192.168.1.90,6716,6.0,173653.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.517221124886987,173653.0,0.0,173653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,5.758610562443494,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,0
192.168.1.70-192.168.1.90-1424-54199-6,192.168.1.70,1424.0,192.168.1.90,54199,6.0,36934.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.150647100232845,36934.0,0.0,36934.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,27.075323550116423,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,0
192.168.1.70-192.168.1.90-6965-0-6,192.168.1.70,6965.0,192.168.1.90,0,6.0,118607.0,1.0,1.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,252.9361673425683,16.86241115617122,118607.0,0.0,118607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,8.43120557808561,0.0,17.320508075688775,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN,0
192.168.1.70-192.168.1.90-38776-0-6,192.168.1.70,38776.0,192.168.1.90,0,6.0,80623.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,620.1704228321943,24.80681691328777,80623.0,0.0,80623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,12.403408456643886,0.0,28.867513459481287,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS ECN,0
192.168.1.70-192.168.1.90-25436-0-6,192.168.1.70,25436.0,192.168.1.90,0,6.0,12409970.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,8.058037207181,0.16116074414362,12409970.0,0.0,12409970.0,12409970.0,0.0,12409970.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,12409970.0,Malicious,DoS,DoS PSH,0
192.168.1.70-192.168.1.90-2397-4195-6,192.168.1.70,2397.0,192.168.1.90,4195,6.0,27056.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.92075694855116,27056.0,0.0,27056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,36.96037847427558,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,0
192.168.1.70-192.168.1.90-2397-40433-6,192.168.1.70,2397.0,192.168.1.90,40433,6.0,28906.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1897875873521,28906.0,0.0,28906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,34.59489379367605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,0
192.168.1.70-192.168.1.90-47455-0-6,192.168.1.70,47455.0,192.168.1.90,0,6.0,3744108.0,2.0,1.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,26.708631268115127,0.8012589380434538,1872054.0,2405720.1051664343,170953.0,3573155.0,0.0,3573155.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,0.2670863126811513,0.0,25.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,0
192.168.1.70-192.168.1.90-58794-0-6,192.168.1.70,58794.0,192.168.1.90,0,6.0,40113.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,12464.786976790563,49.85914790716226,40113.0,0.0,40113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,24.92957395358113,0.0,288.67513459481285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS CWR,0
192.168.1.90-192.168.1.70-80-47198-6,192.168.1.90,80.0,192.168.1.70,47198,6.0,18593.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.56736406174367,18593.0,0.0,18593.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,20.0,53.78368203087184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,44.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS HTTP,0
192.168.1.70-192.168.1.90-37324-0-6,192.168.1.70,37324.0,192.168.1.90,0,6.0,18100651.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,5.524663173716791,0.1104932634743358,18100651.0,0.0,18100651.0,18100651.0,0.0,18100651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,18100651.0,Malicious,DoS,DoS RST,0
192.168.1.70-192.168.1.90-33119-0-6,192.168.1.70,33119.0,192.168.1.90,0,6.0,56086.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,8914.880718895982,35.659522875583924,56086.0,0.0,56086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,17.829761437791962,0.0,288.67513459481285,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN,0
192.168.1.70-192.168.1.90-39719-0-6,192.168.1.70,39719.0,192.168.1.90,0,6.0,3026363.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,330.42962790650034,0.6608592558130006,3026363.0,0.0,3026363.0,3026363.0,0.0,3026363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS FIN,0
192.168.1.70-192.168.1.90-29137-0-6,192.168.1.70,29137.0,192.168.1.90,0,6.0,1398219.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,71.5195545189988,1.430391090379976,1398219.0,0.0,1398219.0,1398219.0,0.0,1398219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS RST,0
