Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Min,Fwd IAT Total,Fwd IAT Std,Fwd IAT Min,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Bwd Packets/s,Packet Length Min,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Fwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Seg Size Min,Active Mean,Active Std,Idle Std,Idle Max,Label,Traffic Type,Traffic Subtype,Cluster
192.168.1.70-192.168.1.90-54672-0-6,192.168.1.70,54672.0,192.168.1.90,0,6.0,60215.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,8303.578842481109,33.21431536992444,60215.0,0.0,60215.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,16.60715768496222,0.0,288.67513459481285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS RST,4
192.168.1.70-192.168.1.90-51528-16866-6,192.168.1.70,51528.0,192.168.1.90,16866,6.0,28903.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.19696917275023,28903.0,0.0,28903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,34.598484586375115,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65280.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-60030-62444-6,192.168.1.70,60030.0,192.168.1.90,62444,6.0,13624.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.7997651203758,13624.0,0.0,13624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,73.3998825601879,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65280.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-52354-0-6,192.168.1.70,52354.0,192.168.1.90,0,6.0,99388.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,5030.788425161991,20.123153700647965,99388.0,0.0,99388.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,10.061576850323982,0.0,288.67513459481285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-58719-0-6,192.168.1.70,58719.0,192.168.1.90,0,6.0,6119161.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,163.42109645423614,0.3268421929084723,6119161.0,0.0,6119161.0,6119161.0,0.0,6119161.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,6119161.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-35001-0-6,192.168.1.70,35001.0,192.168.1.90,0,6.0,221871.0,1.0,1.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,135.21370526116527,9.014247017411018,221871.0,0.0,221871.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,4.507123508705509,0.0,17.320508075688775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-24192-0-6,192.168.1.70,24192.0,192.168.1.90,0,6.0,6399759.0,3.0,1.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,23.43838260159484,0.625023536042529,2133253.0,3299297.195734419,28158.0,6371601.0,3888905.570083247,435929.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,20.0,0.1562558840106322,0.0,22.36067977499789,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,0.0,50.0,0.0,20.0,0.0,0.0,0.0,5935672.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-44607-0-6,192.168.1.70,44607.0,192.168.1.90,0,6.0,47779.0,1.0,1.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,627.8909144184684,41.85939429456456,47779.0,0.0,47779.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,20.92969714728228,0.0,17.320508075688775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-2103-39063-6,192.168.1.70,2103.0,192.168.1.90,39063,6.0,152522.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.112862406734768,152522.0,0.0,152522.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,6.556431203367383,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-64364-0-6,192.168.1.70,64364.0,192.168.1.90,0,6.0,10173869.0,2.0,0.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,98.29102379832098,0.1965820475966419,10173869.0,0.0,10173869.0,10173869.0,0.0,10173869.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,10173869.0,Malicious,DoS,DoS RST,4
192.168.1.70-192.168.1.90-8630-0-6,192.168.1.70,8630.0,192.168.1.90,0,6.0,80061.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,624.523800602041,24.98095202408164,80061.0,0.0,80061.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,12.49047601204082,0.0,28.867513459481287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-1424-55636-6,192.168.1.70,1424.0,192.168.1.90,55636,6.0,53329.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.50304712257871,53329.0,0.0,53329.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,18.75152356128936,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-7590-0-6,192.168.1.70,7590.0,192.168.1.90,0,6.0,15214770.0,2.0,1.0,2712.0,0.0,1356.0,0.0,0.0,0.0,0.0,178.247847322043,0.1971768222588971,7607385.0,10549118.179128436,148032.0,15066738.0,0.0,15066738.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,0.0657256074196323,0.0,678.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1356.0,0.0,0.0,0.0,0.0,0.0,2.0,2712.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,15066738.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-2135-0-6,192.168.1.70,2135.0,192.168.1.90,0,6.0,12645.0,1.0,1.0,1336.0,0.0,1336.0,0.0,0.0,0.0,0.0,105654.40885725584,158.16528272044286,12645.0,0.0,12645.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,79.08264136022143,0.0,771.3399596373399,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-46638-0-6,192.168.1.70,46638.0,192.168.1.90,0,6.0,10405552.0,2.0,1.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,9.61025421813278,0.2883076265439834,5202776.0,7326510.136569115,22151.0,10383401.0,0.0,10383401.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,0.0961025421813278,0.0,25.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,10383401.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-7211-0-6,192.168.1.70,7211.0,192.168.1.90,0,6.0,20896.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2392.802450229709,95.71209800918837,20896.0,0.0,20896.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,47.856049004594176,0.0,28.867513459481287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-57249-0-6,192.168.1.70,57249.0,192.168.1.90,0,6.0,63114.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,792.2172576607409,31.688690306429635,63114.0,0.0,63114.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,15.844345153214816,0.0,28.867513459481287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-1424-2465-6,192.168.1.70,1424.0,192.168.1.90,2465,6.0,4482350.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6692917777505103,2241175.0,2314862.5406382126,604320.0,4482350.0,2314862.5406382126,604320.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-13868-0-6,192.168.1.70,13868.0,192.168.1.90,0,6.0,9894767.0,3.0,1.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,15.159528263778215,0.4042540870340858,3298255.666666667,4593838.670394546,16486.0,9878281.0,5104085.544115077,1330007.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,20.0,0.1010635217585214,0.0,22.36067977499789,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,50.0,0.0,20.0,1330007.0,0.0,0.0,8548274.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-1424-34753-6,192.168.1.70,1424.0,192.168.1.90,34753,6.0,8655750.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3465904167749762,4327875.0,705886.3148822195,3828738.0,8655750.0,705886.3148822195,3828738.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-2103-39673-6,192.168.1.70,2103.0,192.168.1.90,39673,6.0,142641.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.021214096928654,142641.0,0.0,142641.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,7.010607048464327,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-19903-0-6,192.168.1.70,19903.0,192.168.1.90,0,6.0,65851.0,1.0,1.0,1356.0,0.0,1356.0,0.0,0.0,0.0,0.0,20591.942415453068,30.371596482969125,65851.0,0.0,65851.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,15.185798241484562,0.0,782.8869650211325,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-2769-0-6,192.168.1.70,2769.0,192.168.1.90,0,6.0,20058.0,1.0,1.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2492.770964203809,99.71083856815235,20058.0,0.0,20058.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,49.85541928407618,0.0,28.867513459481287,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-12808-0-6,192.168.1.70,12808.0,192.168.1.90,0,6.0,9573344.0,2.0,1.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,10.44567081262305,0.3133701243786915,4786672.0,6748214.169284197,14964.0,9558380.0,0.0,9558380.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,0.1044567081262305,0.0,25.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,9558380.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-3697-0-6,192.168.1.70,3697.0,192.168.1.90,0,6.0,9652073.0,2.0,1.0,2692.0,0.0,1356.0,14.142135623730953,0.0,0.0,0.0,278.9038168277426,0.3108140603578112,4826036.5,6688372.4294991605,96643.0,9555430.0,0.0,9555430.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,20.0,0.103604686785937,0.0,674.7325396036566,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,0.0,0.0,2.0,2692.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,9555430.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-1424-42733-6,192.168.1.70,1424.0,192.168.1.90,42733,6.0,65346.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.6063110213326,65346.0,0.0,65346.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,15.3031555106663,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-43380-0-6,192.168.1.70,43380.0,192.168.1.90,0,6.0,13185814.0,2.0,1.0,1000.0,0.0,500.0,0.0,0.0,0.0,0.0,75.83907978680725,0.2275172393604217,6592907.0,9265231.46759583,41399.0,13144415.0,0.0,13144415.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,0.0758390797868072,0.0,250.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,2.0,1000.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,13144415.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-1424-57324-6,192.168.1.70,1424.0,192.168.1.90,57324,6.0,82649.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.19871988771794,82649.0,0.0,82649.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,12.09935994385897,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-8247-0-6,192.168.1.70,8247.0,192.168.1.90,0,6.0,15352792.0,3.0,1.0,130.0,0.0,50.0,11.547005383792516,0.0,0.0,0.0,8.467515224592374,0.2605389299874576,5117597.333333334,4964391.808517568,50570.0,15302222.0,3283020.417516772,5329665.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,20.0,0.0651347324968644,0.0,20.4939015319192,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,512.0,0.0,20.0,0.0,0.0,3283020.417516772,9972557.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-42156-0-6,192.168.1.70,42156.0,192.168.1.90,0,6.0,48933.0,1.0,1.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,613.0831953896144,40.8722130259743,48933.0,0.0,48933.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,20.43610651298715,0.0,17.320508075688775,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-1424-20995-6,192.168.1.70,1424.0,192.168.1.90,20995,6.0,60801.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.89419581914771,60801.0,0.0,60801.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,16.447097909573856,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-9854-0-6,192.168.1.70,9854.0,192.168.1.90,0,6.0,13047064.0,4.0,0.0,2000.0,0.0,500.0,0.0,0.0,0.0,0.0,153.2911925625566,0.3065823851251132,4349021.333333333,2245525.538852171,3049220.0,13047064.0,2245525.538852171,3049220.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,666.0,0.0,512.0,0.0,20.0,3049220.0,0.0,0.0,6941928.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-9700-0-6,192.168.1.70,9700.0,192.168.1.90,0,6.0,9138368.0,4.0,1.0,2000.0,0.0,500.0,0.0,0.0,0.0,0.0,218.85745901237507,0.5471436475309377,2284592.0,1485259.5877892862,56718.0,9081650.0,6759.543574334982,3019466.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,20.0,0.1094287295061875,0.0,204.1241452319315,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,666.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-22881-0-6,192.168.1.70,22881.0,192.168.1.90,0,6.0,19228023.0,3.0,1.0,130.0,0.0,50.0,11.547005383792516,0.0,0.0,0.0,6.760965492916251,0.2080297074743461,6409341.0,5414470.25965394,182448.0,19045575.0,686790.8962562769,9037153.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,20.0,0.0520074268685865,0.0,21.908902300206645,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,1.0,65.0,0.0,512.0,0.0,20.0,0.0,0.0,686790.8962562769,10008422.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-44026-4238-6,192.168.1.70,44026.0,192.168.1.90,4238,6.0,13336.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.97000599880025,13336.0,0.0,13336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,74.98500299940012,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65280.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-10229-0-6,192.168.1.70,10229.0,192.168.1.90,0,6.0,10081747.0,3.0,0.0,1500.0,0.0,500.0,0.0,0.0,0.0,0.0,148.7837375804015,0.297567475160803,5040873.5,2817136.7507709847,3048857.0,10081747.0,2817136.7507709847,3048857.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.0,0.0,500.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,1.0,750.0,0.0,1000.0,0.0,20.0,3048857.0,0.0,0.0,7032890.0,Malicious,DoS,DoS RST,4
192.168.1.70-192.168.1.90-2103-8867-6,192.168.1.70,2103.0,192.168.1.90,8867,6.0,305317.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.550568753131991,305317.0,0.0,305317.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,3.275284376565996,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-46024-20943-6,192.168.1.70,46024.0,192.168.1.90,20943,6.0,19698.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.5331505736623,19698.0,0.0,19698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,50.76657528683115,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65280.0,0.0,40.0,0.0,0.0,0.0,0.0,Malicious,Information Gathering,Information Gathering,4
192.168.1.70-192.168.1.90-34065-0-6,192.168.1.70,34065.0,192.168.1.90,0,6.0,10392942.0,3.0,1.0,1460.0,0.0,500.0,11.547005383792516,0.0,0.0,0.0,140.47995264478527,0.3848765825884528,3464314.0,3112205.9640892986,606645.0,9786297.0,2668753.2211661125,3006055.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,20.0,0.0962191456471132,0.0,219.3627133311402,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,486.6666666666667,0.0,0.0,0.0,0.0,0.0,1.0,730.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,6780242.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-50889-0-6,192.168.1.70,50889.0,192.168.1.90,0,6.0,518180.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,964.9156663707593,3.859662665483037,518180.0,0.0,518180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,1.9298313327415184,0.0,288.67513459481285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-2179-0-6,192.168.1.70,2179.0,192.168.1.90,0,6.0,3604.0,1.0,1.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,138734.73917869033,554.9389567147614,3604.0,0.0,3604.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,20.0,277.4694783573807,0.0,288.67513459481285,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,20.0,0.0,0.0,0.0,0.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-29364-0-6,192.168.1.70,29364.0,192.168.1.90,0,6.0,9280260.0,2.0,1.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,10.775560167495309,0.3232668050248592,4640130.0,6403253.540295902,112346.0,9167914.0,0.0,9167914.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,20.0,0.107755601674953,0.0,25.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,9167914.0,Malicious,DoS,DoS PSH,4
192.168.1.70-192.168.1.90-712-0-6,192.168.1.70,712.0,192.168.1.90,0,6.0,9294769.0,2.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,10.758739673896144,0.2151747934779229,9294769.0,0.0,9294769.0,9294769.0,0.0,9294769.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,0.0,512.0,0.0,20.0,0.0,0.0,0.0,9294769.0,Malicious,DoS,DoS PSH,4
